,node,neighbor,type,Unnamed: 0
7635,10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie,
7636,10.1016/j.biortech.2010.01.041,Piper crassinervium (Piperaceae),doi_collectionSpecie,
7637,10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie,
7638,10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7639,10.1590/S0103-50532005000300018,Almeidea rubra (Rutaceae),doi_collectionSpecie,
7640,10.1590/S0100-40422004000200005,Cinnamomum australe (Lauraceae),doi_collectionSpecie,
7641,10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7642,10.1016/S0031-9422(00)00477-5,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
7643,10.1016/0031-9422(90)80024-B,Galipea bracteata (Rutaceae),doi_collectionSpecie,
7644,10.1590/S0103-50532007000700017,Alibertia sessilis (Rubiaceae),doi_collectionSpecie,
7645,10.1080/14786410802243271,Piper crassinervium (Piperaceae),doi_collectionSpecie,
7646,10.1021/np030530j,Piper crassinervium (Piperaceae),doi_collectionSpecie,
7647,10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie,
7648,10.1002/ps.1278,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7649,10.1021/jf60217a066,Croton zehntneri (Euphorbiaceae),doi_collectionSpecie,
7650,10.1016/S0031-9422(00)00248-X,Neoraputia magnifica (Rutaceae),doi_collectionSpecie,
7651,10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7652,10.1080/14786410903335232,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,
7653,10.1021/np030100t,Arrabidaea samydoides (Bignoniaceae),doi_collectionSpecie,
7654,10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie,
7655,10.1021/np049863m,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
7656,10.1590/S0100-40422009000600037,Trichilia elegans (Meliaceae),doi_collectionSpecie,
7657,10.5935/0103-5053.19930018,Neoraputia alba (Rutaceae),doi_collectionSpecie,
7658,10.1021/jf00030a035,Anacardium occidentale (Anacardiaceae),doi_collectionSpecie,
7659,10.1016/j.jchromb.2012.07.013,Zingiber officinale,doi_collectionSpecie,
7660,10.1590/S0100-40422004000200005,Cinnamomum australe (Lauraceae),doi_collectionSpecie,
7661,10.1093/mutage/gep034,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7662,10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,
7663,10.1016/S0031-9422(00)00225-9,Styrax ferrugineus (Styracaceae),doi_collectionSpecie,
7664,10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7665,10.1016/S0031-9422(97)00238-0,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,
7666,10.1590/S0073-47212009000100009,Ricinus communis (Euphorbiaceae),doi_collectionSpecie,
7667,10.1016/0031-9422(73)85048-4,Dalbergia riparia,doi_collectionSpecie,
7668,10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie,
7669,10.1590/S0103-50532002000100010,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
7670,10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7671,10.1515/znc-2002-5-602,Tephrosia candida,doi_collectionSpecie,
7672,10.1016/j.jphotobiol.2013.01.006,Balfourodendron riedelianum (Rutaceae),doi_collectionSpecie,
7673,10.1590/S0103-50532003000500012,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
7674,10.1021/np030530j,Piper aduncum (Piperaceae),doi_collectionSpecie,
7675,10.1023/A:1025694720727,"Raulinoa echinata (Rutaceae), Swietenia macrophylla (Meliaceae)",doi_collectionSpecie,
7676,10.1002/jobm.200800093,Phoma betae,doi_collectionSpecie,
7677,10.1002/jobm.200800093,Nigrospora sphaerica,doi_collectionSpecie,
7678,10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie,
7679,10.1016/j.phytochem.2004.03.039,Cheiloclinium cognatum (Hippocrateaceae),doi_collectionSpecie,
7680,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,
7681,10.1590/S0103-50532009000100029,Phomopsis sp. (Valsaceae),doi_collectionSpecie,
7682,10.1021/np0103970,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
7683,10.1016/j.phytochem.2008.01.006,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7684,10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie,
7685,10.1155/2013/835081,Streptomyces sp.,doi_collectionSpecie,
7686,10.1107/S160053680302107X,Adiscanthus fusciflorus,doi_collectionSpecie,
7687,10.5935/0100-4042.20140049,Vochysia thyrsoidea,doi_collectionSpecie,
7688,10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
7689,10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie,
7690,10.1016/S0031-9422(99)00132-6,Piper aduncum (Piperaceae),doi_collectionSpecie,
7691,10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie,
7692,10.1590/S0103-50532005000800029,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,
7693,10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie,
7694,10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie,
7695,10.1515/znc-2009-11-1212,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,
7696,10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie,
7697,10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie,
7698,10.1016/j.tiv.2008.01.003,Maytenus ilicifolia (Celastraceae),doi_collectionSpecie,
7699,10.1016/0040-4020(95)00254-6,Cassia leptophylla (Fabaceae),doi_collectionSpecie,
7700,10.1016/0031-9422(81)80027-1,Ottonia corcovadensis (Piperaceae),doi_collectionSpecie,
7701,10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7702,10.1021/jf100233y,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,
7703,10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie,
7704,10.1590/S0103-50532005000300018,Almeidea rubra (Rutaceae),doi_collectionSpecie,
7705,10.1016/j.jfca.2003.09.013,Citrus sp. (Rutaceae),doi_collectionSpecie,
7706,10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie,
7707,10.1080/14786419.2011.647020,Humicola grisea,doi_collectionSpecie,
7708,10.1590/S1519-566X2008000600013,Trichilia pallida,doi_collectionSpecie,
7709,10.1590/S0103-50532003000300007,Murraya paniculata,doi_collectionSpecie,
7710,10.1002/ps.478,Dimorphandra mollis,doi_collectionSpecie,
7711,10.1016/S0031-9422(98)00069-7,Cnidoscolus vitifolius (Euphorbiaceae),doi_collectionSpecie,
7712,10.1002/hlca.200890147,Alibertia edulis (Rubiaceae),doi_collectionSpecie,
7713,10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie,
7714,10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie,
7715,10.1055/s-0029-1185364,Peperomia obtusifolia (Piperaceae),doi_collectionSpecie,
7716,10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie,
7717,10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7718,10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
7719,10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie,
7720,10.1021/np030530j,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
7721,10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie,
7722,10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,
7723,10.1590/S0100-40422006000300016,Chrysophyllum marginatum (Sapotaceae),doi_collectionSpecie,
7724,10.1016/S0031-9422(01)00079-6,Petiveria alliacea (Phytolaccaceae),doi_collectionSpecie,
7725,10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie,
7726,10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie,
7727,10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie,
7728,10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie,
7729,10.1016/j.phytochem.2005.04.043,Curvularia sp. (Pleosporaceae),doi_collectionSpecie,
7730,10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie,
7731,10.1590/S0102-695X2008000200010,Lantana lilacina (Verbenaceae),doi_collectionSpecie,
7732,10.1590/S0103-50532005000800018,Pothomorphe umbellata (Piperaceae),doi_collectionSpecie,
7733,10.1016/j.phytochem.2006.09.005,Periconia atropurpurea (Annonaceae),doi_collectionSpecie,
7734,10.1590/S0102-695X2007000300003,Ouratea multiflora (Ochnaceae),doi_collectionSpecie,
7735,10.1590/S0102-695X2009000100002,"Cedrela fruticosa (Meliaceae), Neoraputia magnifica (Rutaceae), Neoraputia alba (Rutaceae)",doi_collectionSpecie,
7736,10.1515/znc-2011-5-607,Carapa guianensis,doi_collectionSpecie,
7737,10.1016/S0031-9422(03)00153-5,Calycophyllum spruceanum (Rubiaceae),doi_collectionSpecie,
7738,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,
7739,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,
7740,10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie,
7741,10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie,
7742,10.1016/S0031-9422(01)00431-9,Piper arboreum (Piperaceae),doi_collectionSpecie,
7743,10.1016/j.phytol.2010.11.003,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
7744,10.1016/j.phytol.2010.11.003,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,
7745,10.1016/S0031-9422(98)00249-0,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7746,10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie,
7747,10.1021/jf063451x,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
7748,10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie,
7749,10.1021/np50086a012,Angostura paniculata (Rutaceae),doi_collectionSpecie,
7750,10.1016/S0014-5793(02)02700-X,Pilocarpus spicatus (Rutaceae),doi_collectionSpecie,
7751,10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie,
7752,10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7753,10.1016/S0031-9422(00)00477-5,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
7754,10.1002/ptr.1249,Maytenus aquifolium (Celastraceae),doi_collectionSpecie,
7755,10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie,
7756,10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie,
7757,10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie,
7758,10.1021/np1007476,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
7759,10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
7760,10.1021/np9703656,Piper hispidum (Piperaceae),doi_collectionSpecie,
7761,10.3390/molecules190812031,Hortia superba (Rutaceae),doi_collectionSpecie,
7762,10.1016/0031-9422(91)85077-D,Alibertia macrophylla (Rubiaceae),doi_collectionSpecie,
7763,10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie,
7764,10.1016/0031-9422(90)80024-B,Galipea bracteata (Rutaceae),doi_collectionSpecie,
7765,10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie,
7766,10.1590/S0103-50532005000800026,Aspergillus fumigatus,doi_collectionSpecie,
7767,10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie,
7768,10.1016/j.phytochem.2009.08.013,Khaya ivorensis,doi_collectionSpecie,
7769,10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie,
7770,10.1021/np4006822,Mycoleptodiscus indicus,doi_collectionSpecie,
7771,10.1590/S0100-40422006000300016,Chrysophyllum marginatum (Sapotaceae),doi_collectionSpecie,
7772,10.1590/S0100-40422005000600011,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
7773,10.1021/np800612x,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7774,10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie,
7775,10.1590/S0103-50532007000700017,Alibertia sessilis (Rubiaceae),doi_collectionSpecie,
7776,10.1016/j.phytochem.2008.01.006,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7777,10.1021/np500453x,Metrodorea stipularis,doi_collectionSpecie,
7778,10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie,
7779,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,
7780,10.1023/A:1025694720727,"Raulinoa echinata (Rutaceae), Swietenia macrophylla (Meliaceae)",doi_collectionSpecie,
7781,10.1515/znc-2011-5-607,Carapa guianensis,doi_collectionSpecie,
7782,10.1016/S0031-9422(98)00069-7,Cnidoscolus vitifolius (Euphorbiaceae),doi_collectionSpecie,
7783,10.1016/j.jphotobiol.2013.01.006,Balfourodendron riedelianum (Rutaceae),doi_collectionSpecie,
7784,10.1016/0031-9422(73)85048-4,Dalbergia riparia,doi_collectionSpecie,
7785,10.1016/S0031-9422(98)00249-0,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7786,10.1590/S0103-50532003000500012,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
7787,10.1021/jf00030a035,Anacardium occidentale (Anacardiaceae),doi_collectionSpecie,
7788,10.1016/S0031-9422(00)00248-X,Neoraputia magnifica (Rutaceae),doi_collectionSpecie,
7789,10.1515/znc-2008-5-611,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7790,10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie,
7791,10.1590/S0103-50532002000100010,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
7792,10.1021/jf063451x,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
7793,10.1590/S1519-566X2008000600013,Trichilia pallida,doi_collectionSpecie,
7794,10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie,
7795,10.1021/np0103970,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
7796,10.1002/ps.1278,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7797,10.5935/0103-5053.19930018,Neoraputia alba (Rutaceae),doi_collectionSpecie,
7798,10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie,
7799,10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie,
7800,10.1590/S0103-50532009000100029,Phomopsis sp. (Valsaceae),doi_collectionSpecie,
7801,10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,
7802,10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,
7803,10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie,
7804,10.1021/jf100233y,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,
7805,10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie,
7806,10.1590/S0100-40422005000400009,Tocoyena brasiliensis (Rubiaceae),doi_collectionSpecie,
7807,10.1590/S0102-695X2009000100002,"Cedrela fruticosa (Meliaceae), Neoraputia magnifica (Rutaceae), Neoraputia alba (Rutaceae)",doi_collectionSpecie,
7808,10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie,
7809,10.1016/S0031-9422(00)00226-0,Piper tuberculatum (Piperaceae),doi_collectionSpecie,
7810,10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
7811,10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie,
7812,10.1093/mutage/gep034,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7813,10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie,
7814,10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie,
7815,10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie,
7816,10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie,
7817,10.1055/s-2002-36346,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,
7818,10.1590/S0100-40422012000700020,"Rapanea umbellata,Myrsine cuneifolia (Myrsinaceae)",doi_collectionSpecie,
7819,10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7820,10.1590/S0103-50532002000100019,Dimorphandra mollis,doi_collectionSpecie,
7821,10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie,
7822,10.1002/ptr.1249,Maytenus aquifolium (Celastraceae),doi_collectionSpecie,
7823,10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie,
7824,10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7825,10.1016/S0031-9422(97)00238-0,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,
7826,10.1016/S0014-5793(02)02700-X,Pilocarpus spicatus (Rutaceae),doi_collectionSpecie,
7827,10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7828,10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie,
7829,10.1590/S0100-40421998000600005,Himatanthus sucuuba (Apocynaceae),doi_collectionSpecie,
7830,10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie,
7831,10.1515/znc-2002-5-602,Amorpha fruticosa,doi_collectionSpecie,
7832,10.1515/znc-2002-5-602,Tephrosia candida,doi_collectionSpecie,
7833,10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie,
7834,10.1016/0040-4020(95)00254-6,Cassia leptophylla (Fabaceae),doi_collectionSpecie,
7835,10.1590/S0103-50532005000300018,Almeidea rubra (Rutaceae),doi_collectionSpecie,
7836,10.1021/np9703656,Piper hispidum (Piperaceae),doi_collectionSpecie,
7837,10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie,
7838,10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie,
7839,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,
7840,10.1016/S0031-9422(01)00079-6,Petiveria alliacea (Phytolaccaceae),doi_collectionSpecie,
7841,10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie,
7842,10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie,
7843,10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie,
7844,10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie,
7845,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,
7846,10.3390/molecules190812031,Hortia superba (Rutaceae),doi_collectionSpecie,
7847,10.1016/j.phytochem.2005.04.043,Curvularia sp. (Pleosporaceae),doi_collectionSpecie,
7848,10.1016/j.micres.2004.06.003,Penicillium corylophilum,doi_collectionSpecie,
7849,10.1002/cbdv.200590016,Salacia campestris (Celastraceae),doi_collectionSpecie,
7850,10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie,
7851,10.1590/S0102-695X2007000300003,Ouratea multiflora (Ochnaceae),doi_collectionSpecie,
7852,10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie,
7853,10.1080/14786419.2011.647020,Humicola grisea,doi_collectionSpecie,
7854,10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7855,10.1515/znc-2009-11-1212,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,
7856,10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie,
7857,10.1016/j.biortech.2010.01.041,Piper crassinervium (Piperaceae),doi_collectionSpecie,
7858,10.1016/S0031-9422(97)00598-0,Murraya paniculata,doi_collectionSpecie,
7859,10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7860,10.1590/S0103-50532005000800029,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,
7861,10.1016/j.phytol.2010.11.003,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,
7862,10.1016/j.phytol.2010.11.003,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
7863,10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
7864,10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie,
7865,10.1021/np4006822,Mycoleptodiscus indicus,doi_collectionSpecie,
7866,10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie,
7867,10.1155/2013/835081,Streptomyces sp.,doi_collectionSpecie,
7868,10.1055/s-0029-1185364,Peperomia obtusifolia (Piperaceae),doi_collectionSpecie,
7869,10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie,
7870,10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie,
7871,10.1055/s-0029-1185364,Peperomia obtusifolia (Piperaceae),doi_collectionSpecie,
7872,10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie,
7873,10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7874,10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
7875,10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie,
7876,10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie,
7877,10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,
7878,10.1590/S0100-40422006000300016,Chrysophyllum marginatum (Sapotaceae),doi_collectionSpecie,
7879,10.1016/S0031-9422(01)00079-6,Petiveria alliacea (Phytolaccaceae),doi_collectionSpecie,
7880,10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie,
7881,10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie,
7882,10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie,
7883,10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie,
7884,10.1016/j.phytochem.2005.04.043,Curvularia sp. (Pleosporaceae),doi_collectionSpecie,
7885,10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie,
7886,10.1590/S0102-695X2008000200010,Lantana lilacina (Verbenaceae),doi_collectionSpecie,
7887,10.1590/S0103-50532005000800018,Pothomorphe umbellata (Piperaceae),doi_collectionSpecie,
7888,10.1016/j.phytochem.2006.09.005,Periconia atropurpurea (Annonaceae),doi_collectionSpecie,
7889,10.1590/S0102-695X2007000300003,Ouratea multiflora (Ochnaceae),doi_collectionSpecie,
7890,10.1590/S0102-695X2009000100002,"Cedrela fruticosa (Meliaceae), Neoraputia magnifica (Rutaceae), Neoraputia alba (Rutaceae)",doi_collectionSpecie,
7891,10.1515/znc-2011-5-607,Carapa guianensis,doi_collectionSpecie,
7892,10.1016/S0031-9422(03)00153-5,Calycophyllum spruceanum (Rubiaceae),doi_collectionSpecie,
7893,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,
7894,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,
7895,10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie,
7896,10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie,
7897,10.1016/j.phytol.2010.11.003,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
7898,10.1016/S0031-9422(98)00249-0,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
7899,10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie,
7900,10.1021/jf063451x,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
7901,10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie,
7902,10.1021/np50086a012,Angostura paniculata (Rutaceae),doi_collectionSpecie,
7903,10.1016/S0031-9422(01)00431-9,Piper arboreum (Piperaceae),doi_collectionSpecie,
7904,10.1016/S0014-5793(02)02700-X,Pilocarpus spicatus (Rutaceae),doi_collectionSpecie,
7905,10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie,
7906,10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie,
7907,10.1016/S0031-9422(00)00477-5,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
7908,10.1002/ptr.1249,Maytenus aquifolium (Celastraceae),doi_collectionSpecie,
7909,10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie,
7910,10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie,
7911,10.1021/np1007476,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
7912,10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
7913,10.1021/np9703656,Piper hispidum (Piperaceae),doi_collectionSpecie,
7914,10.3390/molecules190812031,Hortia superba (Rutaceae),doi_collectionSpecie,
7915,10.1016/0031-9422(91)85077-D,Alibertia macrophylla (Rubiaceae),doi_collectionSpecie,
7916,10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie,
7917,10.1016/0031-9422(90)80024-B,Galipea bracteata (Rutaceae),doi_collectionSpecie,
7918,10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie,
7919,10.1590/S0103-50532005000800026,Aspergillus fumigatus,doi_collectionSpecie,
7920,10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie,
7921,10.1016/j.phytochem.2009.08.013,Khaya ivorensis,doi_collectionSpecie,
7922,10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie,
7923,10.1021/np4006822,Mycoleptodiscus indicus,doi_collectionSpecie,
7924,10.1515/znc-2002-5-602,Amorpha fruticosa,doi_collectionSpecie,
7925,10.1021/np9004079,Casearia obliqua (Flacourtiaceae),doi_collectionSpecie,
7926,10.1590/S0100-40421998000600005,Himatanthus sucuuba (Apocynaceae),doi_collectionSpecie,
7927,10.1590/S0100-40422012000700020,"Rapanea umbellata,Myrsine cuneifolia (Myrsinaceae)",doi_collectionSpecie,
7928,10.1016/j.bmc.2010.12.056,Swinglea glutinosa,doi_collectionSpecie,
7929,10.1016/S0031-9422(00)00226-0,Piper hispidum (Piperaceae),doi_collectionSpecie,
7930,10.1021/np500453x,Metrodorea stipularis,doi_collectionSpecie,
7931,10.1016/S0031-9422(97)00598-0,Murraya paniculata,doi_collectionSpecie,
7932,10.1055/s-2002-36346,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,
